Journal,Title,Abstract,Authors,Tax_Title_Count,Tax_Title_Binary,Tax_Abstract_Count,Tax_Abstract_Binary,Tax_Total_Count,Tax_Total_Binary,Retirement_Title_Count,Retirement_Title_Binary,Retirement_Abstract_Count,Retirement_Abstract_Binary,Retirement_Total_Count,Retirmement_Total_Binary,Client_Title_Count,Client_Title_Binary,Client_Abstract_Count,Client_Abstract_Binary,Client_Total_Count,Client_Total_Binary,CFP_Count,CFP_Binary,PhD_Count,PhD_Binary,CFA_Count,CFA_Binary,JD_Count,JD_Binary,CPA_Count,CPA_Binary,CLU_Count,CLU_Binary,ChFC_Count,ChFC_Binary,LLM_Count,LLM_Binary,AIF_Count,AIF_Binary,CRC_Count,CRC_Binary,pubdate,year
JFP,"William Michael Cunningham on Impact Investing, Blockchain, and Crowdfunding","In an interview, economist William Michael Cunningham talked about impact investing, blockchain, and crowdfunding. According to Cunningham, it's really about finding an interesting problem and applying financial technology to solving that problem or to dealing with that problem. You know, the people who invented the alphabet didn't do so to make money. They had an interesting problem -- communication on both a local and a grand scale -- and if you were to calculate the social return for the invention of that technology or technique, it's almost infinite. They think diversity and inclusion are leading indicators of management competence and therefore should lead to a portfolio with higher alpha. They started out in 1989, looking at banks owned by women and minorities. They wanted to be the Moody's, the Standard &amp; Poor's for these banks, because there was a class of institutional investors who wanted to deal with women and minorities in banks, but they couldn't find any credible, real-time information, so, they created it.","Schulaka, Carly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Sep,2018
JFP,How to Use the TCJA to Build Your Business,"Since my sister and decided to break with tradition and celebrate last Thanksgiving down there. That was just after the House version of the Tax Cuts and Jobs Act was released and immediately before the tax workshops we hold with a local CPA firm at the end of every year. I decided to further embrace change and try out United's ""basic economy"" seats to save on very expensive holiday airfare. We would be better served to get excited about the opportunity it presents. Almost every decision you make as a planner will show up on a 1040 at one point or another and have an impact on the bottom line. Consider this an excuse to close your tax-knowledge gap. In my years training advisers, I could always find at least one person reading because he was too scared to pick up the phone and prospect. This is the same situation. Don't use your extra homework as an excuse to avoid revenue-generating activity.","Beach, Evan T, CFP®, AWMA®",0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,Credits,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,Regulatory Update: Cryptocurrencies,"In the realm of the popular cryptocurrency space, regulators are looking to get to work, Forbes recently reported. The rapid ascent of cryptocurrency valuations caught even the most astute regulators off-guard, and they are scrambling to understand the risks and provide guidance, Rosemary Fanelli wrote in the Forbes article ""Four Things to Watch for in Cryptocurrency Regulation."" The article reported that regulations could come before the end of the year for several reasons, including that Initial Coin Offerings (ICO) could potentially be used for nefarious dealings (such as money laundering) and that nearly 60% of Americans don't report gains and losses from cryptocurrency to the IRS. There have been indications that regulation is coming for some ICO as securities.",Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,Table of Contents,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,A Lost Generation No More: How to Work with Xennial Clients,"Generational labels are everything these days. Almost everyone uses these classifications to generalize and decipher the behavior and motivations of huge swathes of the population, from the media and consumer marketing gurus to HR departments and, yes, even financial planners. When working with Xennials, it's helpful to keep financial planning advice focused and simple. Both partners tend to work full-time, and their children are still small. They prefer basic exhibits and quick summaries of the top three or four items they need to keep in mind to move their financial situation forward. At the end of the day, while understanding these different generational traits and needs is very helpful in the work we do as financial planners, it's just a small part of the whole picture.","Greenberg, Lonny S, CFP®",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,FPA Revises Primary Aim with an Eye on Elevating the Profession,"Now more than ever, it is important for FPA to build on the strong foundation laid by past leaders to define financial planning as a true profession. Making this powerful and important profession resonate in all corners of society is a goal we should all embrace and make central to our collective work. FPA is keenly focused on not just advancing the profession, but also elevating it to be a recognized and respected profession that is held in high regard. That is why, after deep and reflective dialogue, the FPA Board of Directors clarified our organization's Primary Aim: ""To elevate the profession that transforms lives through the power of financial planning."" This revised FPA Primary Aim is our grand purpose statement. It is the inspirational and aspirational reason we exist that encourages all of us to reach new heights for the benefit of our association, our members, and the public.","Schadle, Lauren, CAE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,Describing Life After Career: Demographic Differences in the Language and Imagery of Retirement,"This empirical study was conducted to understand people's perspectives toward retirement and to describe how views differ between people of various characteristics. Verbal and visual representations regarding life after completion of a career were collected online from 990 adults in the U.S. to uncover underlying ideas and map key concepts. A small number of words and features were reported in descriptions of retirement, indicating both an ambiguity and limitation in relating their current selves to possible future states. Perceptions of retirement were generally positive, and a sense of optimism was evident across different segments. Some demographic differences were found in thoughts on life after career. For example, people making less than $25,000 a year used fewer positive words and more negative words; younger adults' images were more likely to address financial well-being; and older adults and those with higher incomes provided more images related to travel. Using the results of this analysis, financial planners can better address clients' emotional needs, rather than solely focusing on rational financial planning.","Lee, Chaiwoo, PhD;Coughlin, Joseph F, PhD",0,0,0,0,0,0,1,1,3,1,4,1,0,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,Understanding the SEC's Proposed Rules for Advisers and Brokers,"On April 18, the SEC issued three proposals. First, there's proposed Regulation Best Interest, also known as Reg BI, which would seek to establish a best interest standard of conduct under the Exchange Act for broker-dealers when making a recommendation to a retail customer. Second, there's proposed Form CRS, or Form Client Relationship Summary, also called Customer Relationship Summary, which is a disclosure form for both investment advisers and broker-dealers. It also includes restrictions on the use of the title adviser/advisor with an 'e' and an 'o' for standalone brokers. And third, there's a proposed interpretation to reiterate and clarify the fiduciary duty applicable to investment advisers under the Advisers Act. This is also known as the IA guidance.","Seidt, Andrea;Hauptman, Micah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,Who Changes Their Financial Planner?,"A great wealth transfer of approximately $30 trillion in assets is expected to be passed down from baby boomers to those in younger generations over the next several years. Financial planners face the possibility that inheritors of those assets will change financial planners This study provides evidence that those who are more likely to change financial planners have high income and high net worth. They also tend to be remarried, widowed, or divorced. Those who are likely to change a financial planner also exhibit high financial acumen and confidence. They indicate being a savvy investor, and when asked how much they know about their own investment performance, they report the highest financial knowledge. Results from this study suggest that financial planners should strive to maintain a client-centered planning approach with high levels of communication and interpersonal attention to create client trust, retention, and commitment.","Fulk, Martha;Watkins, Kimberly;Grable, John, PhD, CFP®;Kruger, Michelle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,Continuing Education,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,Let's Be Clear,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,The SEC's Proposal Likely Doesn't Signal the End of Washington's Fiduciary Drama,"It's been a long and winding road -- politically -- since the Obama-era Department of Labor (DOL) finalized its fiduciary rule in June 2016. Full of soap opera-esque twists and turns, many believe the Fifth Circuit Court of Appeals' decision to kill the DOL rule, combined with the recent proposal by the Securities and Exchange Commission to effectively co-opt the fiduciary rulemaking process, means the end could finally be in sight. The DOL eventually announced that it would delay implementation of key provisions until Jul 1, 2019. Eight months later, on Mar 15, 2018, a three judge panel for the Fifth Circuit Court of Appeals vacated the regulation, arguing the Labor Department overstepped its authority. In an April 2018 poll conducted by the National Association of Plan Advisors following the Fifth Circuit Court's ruling vacating the fiduciary rule, a plurality of respondents said they had little idea what would happen next, and it's not hard to see why.","Boms, Steve",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,"Culture Matters to Clients, and It Should Matter to Planners","Cultural literacy is analogous to financial literacy, and it is as important. Culture is the set of beliefs, values, and expected behaviors. Culture varies across countries -- individualistic in some countries and collectivistic in others. Culture varies among groups in each country by economics, religion, gender, politics, and more. We are attuned to our own cultures, but often deaf to other cultures. A financial planner told me about a wealthy couple who wanted their investments to be true to their social responsibility values. That planner was attuned to his own culture, where investment returns and risks are all that matters, but deaf to the couple's culture. He explained that satisfying wants for social responsibility was likely to subtract from investment returns. Immigrants are frequently amazed by differences between the cultures of their old countries and new ones. I immigrated to the US from Israel decades ago, but I still recall my astonishment at discovering some of these cultural differences.","Statman, Meir, PhD",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,Estate Planning for Pets,"Creating a final estate plan can ensure your clients' pets receive a continuing and high level of care should their pets outlive them. It may also keep their pets out of a shelter, which is where many pets end up after their owners die. As a planner, you can play an integral role in helping your clients choose a pet caretaker, explore funding alternatives, and navigate the wide array of family arrangements and legal agreements available to them. Assess the following considerations so your clients have peace of mind that their pets are appropriately included in their estate plan: 1. naming a caregiver, 2. setting up a pet trust, and 3. considering other arrangements.","Herzberg, Philip, CFP®, CTFA, AEP®",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Aug,2018
JFP,Understanding the Tax Torpedo and Its Implications for Various Retirees,"According to the US Social Security Administration, 62% of aged beneficiaries received at least half of their income from Social Security in 2015. However, if a person's objective is to maximize their projected pretax lifetime benefits, it is difficult to determine when a single individual or each partner of a married couple should claim Social Security benefits. If their objective is to maximize projected after-tax lifetime benefits, it is even harder. This paper explains the ""tax torpedo,"" which refers to the sharp rise and then sharp fall in marginal tax rates caused by the taxation of Social Security benefits. For many middle-income households, this tax torpedo causes their marginal tax rate within a wide range of income to be 150% or 185% of their tax bracket. This paper also provides 2018 income ranges within which the tax torpedo likely will apply for both singles and married couples filing jointly.","Reichenstein, William, PhD, CFA;Meyer, William",1,1,9,1,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,"Rianka Dorsainvil on Diversity, the Power of Planning, and Serving Young Professionals","In an interview, Your Greatest Contribution Founder and President Rianka Dorsainvil talked about diversity, the power of planning, and serving young professionals. According to Dorsainvil, empowering others with the knowledge that will help them achieve their goals and spread knowledge to their family and friends, which will ultimately increase the cycle of wealth-building. They, as individuals, are so powerful, and they don't know the impact that they make in other people's lives, whether it's a client or a colleague. Just learning about one another is so important. Take a curiosity approach to your colleague who doesn't look like you, or who may have come from a different socioeconomic background, or may have a different sexual orientation. The No. 1 lesson she learned came from just sitting in client meetings and emphasizing the importance of learning body language and how to ask sensitive questions and challenging questions.","Schulaka, Carly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,Jack of All Trades or Master of One?,"Few people could match Jack's knowledge and experience as a financial planner. He believed that a good planner could help anyone at any time with any challenge, and he was energized by the variety of challenges he faced as a financial planner. Financial planners often ask if it would be better to position themselves as someone who does financial planning as a generalist or as someone who specializes in a specific area of financial planning. Many new planners begin their career as generalists, later developing areas of specialization based on the clients they tend to attract or their own background or area of interest. There are three key reasons for developing a niche market: 1. It provides you with a clear focus for your marketing efforts. 2. It gives you a sense of identity as a recognized expert in a specific area. 3. Perhaps most importantly, a well-established niche helps facilitate referrals.","Kornegay, Adam, RCC™;Kornegay, Susan, CFP®",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,STARTING THOUGHTS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,Continuing Education,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,Financial Planning Lessons from a Tragic Event,"I'm going to tell a story about a tragic event. Although it was experienced by my family, it could have happened to you or your clients. I hope learning about my story will provide some lessons in coping with those situations when they arise in your personal or professional life. My son died. If that sentence seems harsh, abrupt, and without transition, then it is a fair reflection of the event it represents. It has three ordinary words in a simple sentence construction, yet the underlying concept is too complex for human understanding. Here are some financial planning lessons from a tragic event: 1. What to say and what to do. 2. Develop a personal relationship with your client. 3. Recognize that some wounds never heal. 4. Do your job!","Cordell, David M, PhD, CFA, CFP®, CLU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,Promoting Improvement: A Key to Teamwork Excellence,"Providing great service to clients is critical for CFP practitioner firms to succeed. Perhaps it goes without saying that having team members get better at what they do leads to excellence, but there is much more to ""improvement"" than job excellence. A leader who pays attention to the needs for improvement within their organization should also pay attention to the desires of the team members for self-improvement. Organizational development researchers call this ""improvement behavior,"" which strengthens the trust relationship between the leader and the team member. This relationship quality is called the ""leader-member exchange,"" or LMX, in academic literature. LMX is a crucial concept in understanding how leaders get things done through their team members. LMX develops one team member at a time with the leader. If a leader has five team members, the leader has five LMX relationships to consider.","Smith, David F, PhD, CFP®",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,Sharing the Wealth: Considerations in NexGen Ownership,"We've all seen the figures; advisers are aging. There is an abundance of opportunity for young professionals entering the financial planning profession. Unfortunately, it doesn't seem as though this opportunity necessarily translates to a meaningful transfer of ownership. Founders are struggling to develop and implement sound succession plans. Perhaps they cannot seem to find capable hands or are reluctant to part with a portion of the lucrative earnings generated by their established firm. Whatever the reason, I believe that the firms that can transition ownership to the next generation will thrive, empowering and engaging the future of our profession. At the time I joined RTD Financial, we had six owners, which in and of itself, signified opportunity. Our founder, Roy Diliberto, had thoughtfully engaged the next generation of owners to implement and execute his own succession plan. Ten years after founding the firm, he offered ownership to both our current president and CEO.","Moran, Rachel F, CFP®",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,Sustainability and the Future of the Profession,"It seems that the one constant in the financial services industry is change. Over the past 20 years or so, the industry has been shifting away from product-based solutions to advice-based solutions. As a part of this trend, we have witnessed a change in the role of planning professionals from producers to advisers, and a change in revenue structures from transactional to recurring. FPA and Janus Henderson Investors recently conducted a survey on the issue of succession planning, titled The Succession Challenge 2018: Why Financial Advisers Are Failing to Plan for the Inevitable. This survey found that 73% of the respondents did not have a formal plan of action guiding their end-of-career strategy, be it an internal succession plan, a sale to a third party, or a merger with another practice or business. Everyone agrees that such a plan is important; it just isn't getting done in sufficient numbers -- yet.","Grau, David, Sr, JD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,MARKETING FAILURES AND FIXES,"Successful marketing takes time, according to Dan Martin, director of marketing for FPA, who wrote in a recent Twenty Over Ten blog post that it's not something you can just buy. Marketing is the very definition of the long game, Martin wrote. And those who succeed are those who are willing to put in the work over time. Along the way, you'll probably make some mistakes. Some of your marketing efforts may be deemed downright failures. Fellow planning professionals and marketing experts share mistakes and failures, and remedies for them, so we can learn from experience. For Taylor Schulte, CFP, founder and CEO of Define Financial, that was turning a previously successful print advertising campaign in a local magazine into a bigger, unsuccessful campaign. Define Financial placed a one-page advertorial in the magazine. For Bill Harris, CFP, co-founder of WH Cornerstone Investments, spending thousands on radio ads during peak drive times to promote a college planning seminar with dinner at a local restaurant was a mistake.","Limón, Ana Trujillo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,Table of Contents,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,Understand the Rules on HSAs to Reduce the Cost of Medical Care,"When advising your clients on ways to save money tax-free for future medical expenses, one thing to consider is a health savings account (HSA). To reduce the cost of medical care using HSAs, it's imperative to understand the rules around them. HSAs are similar to individual retirement accounts for medical expenses. Both individuals and employers can contribute to HSAs for eligible individuals. HSAs are funded with pre-tax dollars, and distributions are tax-exempt if used for qualifying medical expenses. Like an IRA, HSA funds do not have to be spent in a calendar year and can be carried over in the plan balance indefinitely. If a person is eligible, he or she can make deductible contributions to an HSA that is administered by a financial institution or insurance company. To be eligible for an HSA, a person must meet several conditions. First, he or she must be covered under a high-deductible health insurance plan.","Welch, Julie A, CPA, CFP®, PFP;Smith, Cara L, CPA, CFP®",0,0,3,1,3,1,0,0,1,1,1,1,0,0,1,1,1,1,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,In the Latest Issue of Financial Services Review ...,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,Hidden Marketing Gem: Working with the Media,"Occasionally, the local NBC affiliate in Denver interviews CFP professionals on money matters; often members of the FPA of Colorado. To those viewers, their names become top of mind whenever it comes time to search for financial planners. Being quoted in the media -- print, digital, television, or radio -- has served as a great marketing tool for some FPA members. Mychal Eagleson, CFP, president of An Exceptional Life Financial, said completing FPA's media training was a smart marketing move for him. Members go through the training and then have access to reporters and writers who need input from financial planners. When reporters fill out an FPA MediaSource request, it's distributed to members who have completed the media training, and they can respond via email or call the reporters up and answer questions.",Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,The Power of Niche and Intentionality,"Adam Kornegay of Pathfinder Strategic Solutions knows of a highly successful personal trainer who specializes in getting brides into shape for their big day. He built a little niche for himself in that area and what happens is when people get married, they will have a friend that's getting married and then say, Oh, you need to go see Harold, he's the one who made me fit for my wedding day, Kornegay said. A common marketing mistake among financial planners is that they try to be all things to all people. Instead, planners should specialize in their strength areas.",Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,The Great Suppression: Actions and Implications for Gold Investors,"This research explored the traditional role of gold as an inflation hedge under the economic backdrop of low interest rates and low inflation, specifically during the era of 2008 to 2017, referred to here as the ""Great Suppression."" During the period studies, gold provided a favorable risk-adjusted return profile to portfolios made up mostly of stocks during a period of low inflation and low interest rates, but offered no yield or guarantee of growth going forward. Gold did not offer a favorable risk-adjusted return profile to portfolios made up of mostly bonds, nor to yield-reliant investors. Financial planning practitioners can use the results of this study in identifying possible diversification strategies in otherwise aggressive, highly correlated asset portfolios; and as a discouragement to risk-averse, fixed-income-reliant clients.","Hubble, Amy, CFA, CFP®",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,STAT BANK,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,Credits,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jul,2018
JFP,In the Latest Issue of Financial Services Review ...,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
JFP,The Value of Financial Designations: A Consumer Perspective,"A financial adviser is responsible for using the information received from a consumer to make informed recommendations regarding optimal choices for the consumer's financial plan. The consumer relies on the expertise and professional judgment of a financial adviser when delegating these research activities. However, consumers may not be aware of the level of competence of their financial advisers. To make more informed decisions about the advisers they want to hire, consumers rely on signals that advisers provide, such as their financial designations. The question remains: do consumers value financial services received from credentialed advisers more than the services received from non-credentialed advisers? In this paper, the theoretical models of agency theory and signal theory were used to answer this question. Agency theory was used to test if consumers were willing to incur higher bonding costs in order to lower monitoring costs. Signal theory was tested to determine if there was weight to the signal (professional designation), and if consumers were willing to pay more for a credentialed adviser.","Raskie, Sterling, PhD, CFP®, EA;Martin, Jason, PhD;Lemoine, Craig, PhD, CFP®;Cummings, Benjamin F, PhD, CFP®",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
JFP,Outbound Versus Inbound Marketing: Which Strategy Is Best?,"There's a battle raging in the corner of your business labeled ""marketing."" It's between two completely different methods for spreading the word about your firm and getting prospective clients in the door: outbound marketing versus inbound marketing. This article takes a closer look at this debate and help you determine which method is appropriate for your firm. If I had to declare a winner in the outbound versus inbound marketing debate, I might call it a draw -- as long as inbound marketing gets your attention first, and you look to build on it with outbound tactics once you've established trust with the people you want to work with.","Hawlk, Kali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
JFP,Continuing Education,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
JFP,STAT BANK,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
JFP,Table of Contents,,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
JFP,Why Aren't Planners Planning?,"Turns out when it comes to succession, planners aren't planning. New research from FPA and Janus Henderson, ""The Succession Challenge 2018: Why Financial Advisers Are Failing to Plan for the Inevitable,"" found that the number of financial advisers who reported having a formal succession plan in place has actually decreased from 28% in 2015 to 27% in 2017. According to the research, planners are coming up against four kinds of barriers to succession planning: 1. strategic, 2. personal, 3. structural, and 4. mechanical.",Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
JFP,"THE WILD, WILD WEST","Though cryptocurrency has been around since 2008, launching with the white paper by the mysterious Satoshi Nakamoto, interest in them peaked at the end of 2017 when the value of Bitcoin exploded and subsequently crashed early this year. Even if you think cryptocurrencies are a fad that's best avoided or they're simply not a viable investment option (which is how a combined 44% of planners feel, according to FPA's 2018 Trends in Investing survey), it's a good idea to know a few basics about cryptocurrencies and the technology behind them -- blockchain, said Douglas A. Boneparth, president at Bone Fide Wealth. Despite the media buzz about the currencies themselves, blockchain technology may be the big news. If the individual cryptocurrencies are like the individual Web sites in the dotcom bubble, then blockchain technology is like the Internet. The SEC has made its first move toward regulation of cryptocurrencies and Initial Coin Offerings, noting in a March statement that it considers these assets ""securities"" under federal securities laws.","Limón, Ana Trujillo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
JFP,4 Ways to Have Better Conversations about Diversity,"Part of having authentic diversity initiatives and attracting planners from all backgrounds is making your firm a space where everyone is comfortable engaging in important conversations. Here are four ways to have better conversations about diversity, based in part on Ijeoma Oluo's 2018 book, So You Want to Talk About Race: 1. Be open minded and less defensive. 2. Be cognizant of privilege and utilize it. 3. Be cognizant of microaggressions. 4. Outsource help. If it's uncomfortable to think about the diversity issue, then think about it as a business issue.",Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
JFP,Raising the Bar: Elevating the Fiduciary Standard for CFP Professionals,"Just as the public trusts the diagnosis of medical doctors who follow the Hippocratic oath and relies on the counsel of lawyers who are duty bound to their client, it is critically important that the public can trust and rely on the advice of a financial planner. For the public that seeks professional financial planning, an important element of establishing that trust and reliance is the knowledge that the financial planner acts in accordance with rigorous ethical standards. As a result, both CFP Board and FPA share a common goal of enhancing the profession's relevance by raising the standards for competent and ethical financial planning and advice.","Salmen, Richard, CFP®",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
JFP,529 Plan Investment Advice: Focusing on Equity Concentration and Fees,"When saving for the college education of children and grandchildren, one needs the discipline to start early, contribute often, and monitor the gap between anticipated needs and predicted terminal value. Making the situation more complicated, this investment is often done during a period when one is contributing to a retirement fund and experiencing ongoing budgetary needs as children grow and mature. This study assumed the investor decided to purchase an age-based 529 portfolio to take advantage of the prearranged, automatically increasing debt allocation, thereby reducing investment risk as the beneficiary gets ready to go to college. The findings section has two components. In the first component, it is shown that there was relatively little difference in the performance of 529 portfolios with ""high equity,"" ""medium equity,"" or ""low equity"" concentrations. The second component documents the importance of minimizing annual expenses and load fees.","Chang, C Edward, PhD;Krueger, Thomas M, DBA",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
JFP,"Wait, Some People Need (or Want) LIFE INSURANCE",,Anonymous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-Jun,2018
